https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=52416,2군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=74540,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64610,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68407,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62404,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64498,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65412,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61365,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66838,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51403,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64793,1군
https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=52402,2군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79402,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52460,1군
https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=68416,2군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67449,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=63435,1군
https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=51409,2군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66492,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52430,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68403,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65132,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52424,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50458,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78122,1군
https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=68454,2군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=61404,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51417,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64407,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62920,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67419,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65844,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69418,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61396,1군
https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=50411,2군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77446,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50404,1군
https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=68468,2군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64469,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52457,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52440,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66406,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68415,1군
https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=69430,2군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78756,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=75421,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=75334,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=73117,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69446,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68463,1군
https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=52407,2군
https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=51411,2군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69428,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63960,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66409,1군
https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=64464,2군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50464,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60146,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51454,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=75566,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63492,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52415,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51460,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68466,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69416,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66493,1군
https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=52417,2군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77927,1군
https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=50414,2군
https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=52405,2군
